epoch,val_loss,val_acc,lr,train_flops,val_flops,cumulative_flops,train_loss,train_acc
0,2.308391571044922,0.11328125,0.1,0,0,0,,
0,1.9840757846832275,0.25920000672340393,0.09999383162408304,3320144640000,0,3320144640000,,
0,,,0.09999383162408304,3320144640000,0,3320144640000,2.0596461296081543,0.2255111038684845
1,1.8527127504348755,0.3118000030517578,0.09997532801828658,3320144640000,0,6640289280000,,
1,,,0.09997532801828658,3320144640000,0,6640289280000,1.8730061054229736,0.2992444336414337
2,1.8019438982009888,0.3352000117301941,0.09994449374809851,3320144640000,0,9960433920000,,
2,,,0.09994449374809851,3320144640000,0,9960433920000,1.791373610496521,0.33113333582878113
3,1.6869088411331177,0.36500000953674316,0.09990133642141359,3320144640000,0,13280578560000,,
3,,,0.09990133642141359,3320144640000,0,13280578560000,1.7022501230239868,0.3658222258090973
4,1.6425071954727173,0.39239999651908875,0.09984586668665642,3320144640000,0,16600723200000,,
4,,,0.09984586668665642,3320144640000,0,16600723200000,1.6614900827407837,0.38226667046546936
5,1.6145849227905273,0.41280001401901245,0.09977809823015402,3320144640000,0,19920867840000,,
5,,,0.09977809823015402,3320144640000,0,19920867840000,1.6329753398895264,0.39471110701560974
6,1.5738749504089355,0.4113999903202057,0.09969804777275901,3320144640000,0,23241012480000,,
6,,,0.09969804777275901,3320144640000,0,23241012480000,1.6033939123153687,0.4084888994693756
7,1.588259220123291,0.4291999936103821,0.09960573506572391,3320144640000,0,26561157120000,,
7,,,0.09960573506572391,3320144640000,0,26561157120000,1.5795618295669556,0.4150888919830322
8,1.5178459882736206,0.4406000077724457,0.09950118288582789,3320144640000,0,29881301760000,,
8,,,0.09950118288582789,3320144640000,0,29881301760000,1.5453426837921143,0.4308888912200928
9,1.5196146965026855,0.43799999356269836,0.09938441702975691,3320144640000,0,33201446400000,,
9,,,0.09938441702975691,3320144640000,0,33201446400000,1.5400105714797974,0.4326888918876648
10,1.495548129081726,0.44999998807907104,0.09925546630773871,3320144640000,0,36521591040000,,
10,,,0.09925546630773871,3320144640000,0,36521591040000,1.517918586730957,0.4397333264350891
11,1.5159028768539429,0.4431999921798706,0.09911436253643445,3320144640000,0,39841735680000,,
11,,,0.09911436253643445,3320144640000,0,39841735680000,1.5002070665359497,0.44884443283081055
12,1.5454628467559814,0.4474000036716461,0.0989611405310883,3320144640000,0,43161880320000,,
12,,,0.0989611405310883,3320144640000,0,43161880320000,1.492571473121643,0.45177778601646423
13,1.4427076578140259,0.4713999927043915,0.09879583809693739,3320144640000,0,46482024960000,,
