epoch,val_loss,val_acc,lr,train_flops,val_flops,cumulative_flops,train_loss,train_acc
0,5.388572692871094,0.072265625,0.1,0,0,0,,
0,2.061424970626831,0.2101999968290329,0.09999383162408304,3320144640000,0,3320144640000,,
0,,,0.09999383162408304,3320144640000,0,3320144640000,2.259831190109253,0.16673333942890167
1,1.9718466997146606,0.2409999966621399,0.09997532801828658,3320144640000,0,6640289280000,,
1,,,0.09997532801828658,3320144640000,0,6640289280000,2.008375883102417,0.2200888842344284
2,1.9132254123687744,0.2754000127315521,0.09994449374809851,3320144640000,0,9960433920000,,
2,,,0.09994449374809851,3320144640000,0,9960433920000,1.9418927431106567,0.24337777495384216
3,1.91031014919281,0.2808000147342682,0.09990133642141359,3320144640000,0,13280578560000,,
3,,,0.09990133642141359,3320144640000,0,13280578560000,1.8594123125076294,0.27373334765434265
4,1.7475906610488892,0.3181999921798706,0.09984586668665642,3320144640000,0,16600723200000,,
4,,,0.09984586668665642,3320144640000,0,16600723200000,1.7736576795578003,0.3048444390296936
5,1.6763502359390259,0.3684000074863434,0.09977809823015402,3320144640000,0,19920867840000,,
5,,,0.09977809823015402,3320144640000,0,19920867840000,1.7284798622131348,0.33799999952316284
6,1.6106910705566406,0.3874000012874603,0.09969804777275901,3320144640000,0,23241012480000,,
6,,,0.09969804777275901,3320144640000,0,23241012480000,1.6784451007843018,0.3632444441318512
7,1.7145837545394897,0.3736000061035156,0.09960573506572391,3320144640000,0,26561157120000,,
7,,,0.09960573506572391,3320144640000,0,26561157120000,1.6248774528503418,0.3876666724681854
8,1.5815696716308594,0.41940000653266907,0.09950118288582789,3320144640000,0,29881301760000,,
8,,,0.09950118288582789,3320144640000,0,29881301760000,1.5713249444961548,0.41286665201187134
9,1.5199867486953735,0.4447999894618988,0.09938441702975691,3320144640000,0,33201446400000,,
9,,,0.09938441702975691,3320144640000,0,33201446400000,1.5304388999938965,0.4310666620731354
10,1.518561840057373,0.45419999957084656,0.09925546630773871,3320144640000,0,36521591040000,,
10,,,0.09925546630773871,3320144640000,0,36521591040000,1.5099881887435913,0.44057777523994446
11,1.5258110761642456,0.45080000162124634,0.09911436253643445,3320144640000,0,39841735680000,,
11,,,0.09911436253643445,3320144640000,0,39841735680000,1.4844220876693726,0.45577776432037354
12,1.4772288799285889,0.4675999879837036,0.0989611405310883,3320144640000,0,43161880320000,,
12,,,0.0989611405310883,3320144640000,0,43161880320000,1.4574975967407227,0.4661777913570404
13,1.439546823501587,0.48179998993873596,0.09879583809693739,3320144640000,0,46482024960000,,
13,,,0.09879583809693739,3320144640000,0,46482024960000,1.4366328716278076,0.47215554118156433
14,1.3757965564727783,0.5054000020027161,0.09861849601988384,3320144640000,0,49802169600000,,
