epoch,val_loss,val_acc,lr,train_flops,val_flops,cumulative_flops,train_loss,train_acc
61,1.2110958099365234,0.5699999928474426,0.07810416889260656,3320144640000,0,205848967680000,,
61,,,0.07810416889260656,3320144640000,0,205848967680000,1.1119297742843628,0.6044444441795349
62,1.0893317461013794,0.6155999898910522,0.07745114089990661,3320144640000,0,209169112320000,,
62,,,0.07745114089990661,3320144640000,0,209169112320000,1.100109338760376,0.6076889038085938
63,1.2135400772094727,0.5763999819755554,0.07679133974894985,3320144640000,0,212489256960000,,
63,,,0.07679133974894985,3320144640000,0,212489256960000,1.1194199323654175,0.6031110882759094
64,1.1405776739120483,0.597599983215332,0.07612492823579746,3320144640000,0,215809401600000,,
64,,,0.07612492823579746,3320144640000,0,215809401600000,1.1170666217803955,0.6034444570541382
65,1.1392266750335693,0.5992000102996826,0.07545207078751859,3320144640000,0,219129546240000,,
65,,,0.07545207078751859,3320144640000,0,219129546240000,1.107094407081604,0.6067777872085571
66,1.145980715751648,0.5946000218391418,0.0747729334216204,3320144640000,0,222449690880000,,
66,,,0.0747729334216204,3320144640000,0,222449690880000,1.1073172092437744,0.6039777994155884
67,1.0582813024520874,0.623199999332428,0.07408768370508578,3320144640000,0,225769835520000,,
67,,,0.07408768370508578,3320144640000,0,225769835520000,1.1093806028366089,0.6079111099243164
68,1.0595219135284424,0.6237999796867371,0.0733964907130287,3320144640000,0,229089980160000,,
68,,,0.0733964907130287,3320144640000,0,229089980160000,1.094387412071228,0.6114444732666016
69,1.1825902462005615,0.5834000110626221,0.07269952498697736,3320144640000,0,232410124800000,,
69,,,0.07269952498697736,3320144640000,0,232410124800000,1.094197154045105,0.6100666522979736
70,1.0535210371017456,0.6338000297546387,0.07199695849279578,3320144640000,0,235730269440000,,
70,,,0.07199695849279578,3320144640000,0,235730269440000,1.0943772792816162,0.6128222346305847
71,1.135892629623413,0.6010000109672546,0.07128896457825366,3320144640000,0,239050414080000,,
71,,,0.07128896457825366,3320144640000,0,239050414080000,1.0732921361923218,0.6193333268165588
72,1.0455678701400757,0.6370000243186951,0.07057571793025548,3320144640000,0,242370558720000,,
72,,,0.07057571793025548,3320144640000,0,242370558720000,1.0747960805892944,0.6179999709129333
73,1.0382099151611328,0.6340000033378601,0.06985739453173906,3320144640000,0,245690703360000,,
73,,,0.06985739453173906,3320144640000,0,245690703360000,1.0810705423355103,0.615066647529602
74,1.050478458404541,0.6341999769210815,0.06913417161825453,3320144640000,0,249010848000000,,
74,,,0.06913417161825453,3320144640000,0,249010848000000,1.067616581916809,0.6211555600166321
75,1.1347122192382812,0.6055999994277954,0.06840622763423394,3320144640000,0,252330992640000,,
75,,,0.06840622763423394,3320144640000,0,252330992640000,1.065759539604187,0.6232666373252869
76,1.1183770895004272,0.623199999332428,0.0676737421889629,3320144640000,0,255651137280000,,
76,,,0.0676737421889629,3320144640000,0,255651137280000,1.0496206283569336,0.6283110976219177
77,1.059403419494629,0.6290000081062317,0.06693689601226462,3320144640000,0,258971281920000,,
77,,,0.06693689601226462,3320144640000,0,258971281920000,1.0589696168899536,0.6263777613639832
78,1.0251256227493286,0.6453999876976013,0.06619587090990751,3320144640000,0,262291426560000,,
78,,,0.06619587090990751,3320144640000,0,262291426560000,1.0535240173339844,0.6252889037132263
79,1.1345759630203247,0.6104000210762024,0.06545084971874741,3320144640000,0,265611571200000,,
79,,,0.06545084971874741,3320144640000,0,265611571200000,1.061076045036316,0.6261777877807617
80,1.0301283597946167,0.6413999795913696,0.06470201626161524,3320144640000,0,268931715840000,,
80,,,0.06470201626161524,3320144640000,0,268931715840000,1.053675889968872,0.6272000074386597
81,1.0315977334976196,0.6514000296592712,0.06394955530196152,3320144640000,0,272251860480000,,
81,,,0.06394955530196152,3320144640000,0,272251860480000,1.0298383235931396,0.6368222236633301
82,1.0308235883712769,0.6407999992370605,0.06319365249826868,3320144640000,0,275572005120000,,
82,,,0.06319365249826868,3320144640000,0,275572005120000,1.0373342037200928,0.634577751159668
83,1.0455379486083984,0.6236000061035156,0.06243449435824277,3320144640000,0,278892149760000,,
83,,,0.06243449435824277,3320144640000,0,278892149760000,1.0373719930648804,0.6319110989570618
84,1.0701137781143188,0.6177999973297119,0.06167226819279532,3320144640000,0,282212294400000,,
84,,,0.06167226819279532,3320144640000,0,282212294400000,1.0283687114715576,0.6357333064079285
85,1.0982486009597778,0.6122000217437744,0.06090716206982718,3320144640000,0,285532439040000,,
85,,,0.06090716206982718,3320144640000,0,285532439040000,1.027884602546692,0.6361777782440186
86,1.0517431497573853,0.6259999871253967,0.06013936476782568,3320144640000,0,288852583680000,,
86,,,0.06013936476782568,3320144640000,0,288852583680000,1.0306514501571655,0.6351555585861206
87,1.008010745048523,0.6488000154495239,0.05936906572928629,3320144640000,0,292172728320000,,
87,,,0.05936906572928629,3320144640000,0,292172728320000,1.0076600313186646,0.6415777802467346
88,0.997261106967926,0.6514000296592712,0.05859645501397052,3320144640000,0,295492872960000,,
88,,,0.05859645501397052,3320144640000,0,295492872960000,1.0188435316085815,0.6402222514152527
89,1.1122047901153564,0.6240000128746033,0.05782172325201159,3320144640000,0,298813017600000,,
89,,,0.05782172325201159,3320144640000,0,298813017600000,1.023559808731079,0.6381111145019531
90,1.0246095657348633,0.6498000025749207,0.057045061596879186,3320144640000,0,302133162240000,,
90,,,0.057045061596879186,3320144640000,0,302133162240000,1.0239591598510742,0.6364444494247437
91,1.0264487266540527,0.642799973487854,0.056266661678215264,3320144640000,0,305453306880000,,
91,,,0.056266661678215264,3320144640000,0,305453306880000,0.9972865581512451,0.6468889117240906
92,1.0196391344070435,0.6394000053405762,0.055486715554552306,3320144640000,0,308773451520000,,
92,,,0.055486715554552306,3320144640000,0,308773451520000,0.9915288090705872,0.6486666798591614
93,1.0279014110565186,0.6546000242233276,0.05470541566592575,3320144640000,0,312093596160000,,
93,,,0.05470541566592575,3320144640000,0,312093596160000,1.0117466449737549,0.641777753829956
94,1.0412464141845703,0.6389999985694885,0.05392295478639229,3320144640000,0,315413740800000,,
94,,,0.05392295478639229,3320144640000,0,315413740800000,0.9946454167366028,0.6473777890205383
95,1.01638925075531,0.6430000066757202,0.05313952597646571,3320144640000,0,318733885440000,,
95,,,0.05313952597646571,3320144640000,0,318733885440000,1.0001534223556519,0.6460888981819153
96,0.9822745323181152,0.6665999889373779,0.05235532253548216,3320144640000,0,322054030080000,,
96,,,0.05235532253548216,3320144640000,0,322054030080000,0.9948587417602539,0.6491333246231079
97,1.1239347457885742,0.6069999933242798,0.051570537953906447,3320144640000,0,325374174720000,,
97,,,0.051570537953906447,3320144640000,0,325374174720000,0.9913773536682129,0.6482222080230713
98,1.0594998598098755,0.6395999789237976,0.05078536586559106,3320144640000,0,328694319360000,,
98,,,0.05078536586559106,3320144640000,0,328694319360000,0.9765634536743164,0.6557333469390869
99,0.951877236366272,0.6700000166893005,0.050000000000000024,3320144640000,0,332014464000000,,
99,,,0.050000000000000024,3320144640000,0,332014464000000,0.970372200012207,0.6548222303390503
100,1.0145128965377808,0.6492000222206116,0.049214634134409,3320144640000,0,335334608640000,,
100,,,0.049214634134409,3320144640000,0,335334608640000,0.9796522855758667,0.6523333191871643
101,0.9299097657203674,0.6669999957084656,0.04842946204609361,3320144640000,0,338654753280000,,
101,,,0.04842946204609361,3320144640000,0,338654753280000,0.9626965522766113,0.6573333144187927
102,0.9626730680465698,0.6664000153541565,0.04764467746451789,3320144640000,0,341974897920000,,
102,,,0.04764467746451789,3320144640000,0,341974897920000,0.9551644325256348,0.6634888648986816
103,0.9497323036193848,0.6668000221252441,0.046860474023534354,3320144640000,0,345295042560000,,
103,,,0.046860474023534354,3320144640000,0,345295042560000,0.9599865674972534,0.6616888642311096
104,0.9470351338386536,0.670799970626831,0.04607704521360778,3320144640000,0,348615187200000,,
104,,,0.04607704521360778,3320144640000,0,348615187200000,0.965406060218811,0.6596444249153137
105,1.0209739208221436,0.6503999829292297,0.04529458433407431,3320144640000,0,351935331840000,,
105,,,0.04529458433407431,3320144640000,0,351935331840000,0.9606848359107971,0.6596222519874573
106,1.170760989189148,0.603600025177002,0.04451328444544776,3320144640000,0,355255476480000,,
106,,,0.04451328444544776,3320144640000,0,355255476480000,0.9516333937644958,0.6651999950408936
107,0.9290980696678162,0.6776000261306763,0.04373333832178482,3320144640000,0,358575621120000,,
107,,,0.04373333832178482,3320144640000,0,358575621120000,0.9596759676933289,0.6628000140190125
108,0.9638015627861023,0.6761999726295471,0.0429549384031209,3320144640000,0,361895765760000,,
108,,,0.0429549384031209,3320144640000,0,361895765760000,0.9370582699775696,0.6682666540145874
109,0.9545316696166992,0.6711999773979187,0.042178276747988484,3320144640000,0,365215910400000,,
109,,,0.042178276747988484,3320144640000,0,365215910400000,0.9397441148757935,0.6688666939735413
110,0.9145283102989197,0.6873999834060669,0.04140354498602954,3320144640000,0,368536055040000,,
110,,,0.04140354498602954,3320144640000,0,368536055040000,0.9256582260131836,0.6736888885498047
111,1.0292367935180664,0.6438000202178955,0.0406309342707138,3320144640000,0,371856199680000,,
111,,,0.0406309342707138,3320144640000,0,371856199680000,0.9289727210998535,0.671488881111145
112,0.9750840067863464,0.6723999977111816,0.03986063523217441,3320144640000,0,375176344320000,,
112,,,0.03986063523217441,3320144640000,0,375176344320000,0.9400380253791809,0.6702666878700256
113,0.9386836886405945,0.671999990940094,0.039092837930172916,3320144640000,0,378496488960000,,
113,,,0.039092837930172916,3320144640000,0,378496488960000,0.9228707551956177,0.6737111210823059
114,0.9777169823646545,0.6621999740600586,0.03832773180720475,3320144640000,0,381816633600000,,
114,,,0.03832773180720475,3320144640000,0,381816633600000,0.9196556210517883,0.6764444708824158
115,0.9848617315292358,0.6607999801635742,0.037565505641757285,3320144640000,0,385136778240000,,
115,,,0.037565505641757285,3320144640000,0,385136778240000,0.9081260561943054,0.6801333427429199
116,0.9304771423339844,0.6761999726295471,0.03680634750173138,3320144640000,0,388456922880000,,
116,,,0.03680634750173138,3320144640000,0,388456922880000,0.9184014797210693,0.6747555732727051
117,0.9605154395103455,0.6656000018119812,0.036050444698038565,3320144640000,0,391777067520000,,
117,,,0.036050444698038565,3320144640000,0,391777067520000,0.9124017357826233,0.6751333475112915
118,0.9389383792877197,0.6718000173568726,0.03529798373838483,3320144640000,0,395097212160000,,
118,,,0.03529798373838483,3320144640000,0,395097212160000,0.9029274582862854,0.6820889115333557
119,0.9190143346786499,0.6872000098228455,0.03454915028125267,3320144640000,0,398417356800000,,
119,,,0.03454915028125267,3320144640000,0,398417356800000,0.8945872187614441,0.6861555576324463
120,0.9887891411781311,0.6718000173568726,0.03380412909009255,3320144640000,0,401737501440000,,
120,,,0.03380412909009255,3320144640000,0,401737501440000,0.893604576587677,0.6847777962684631
121,0.972889244556427,0.6639999747276306,0.03306310398773545,3320144640000,0,405057646080000,,
121,,,0.03306310398773545,3320144640000,0,405057646080000,0.8891265392303467,0.6880000233650208
122,0.9533476829528809,0.6697999835014343,0.03232625781103717,3320144640000,0,408377790720000,,
122,,,0.03232625781103717,3320144640000,0,408377790720000,0.8933879137039185,0.6840888857841492
123,0.879515528678894,0.698199987411499,0.03159377236576613,3320144640000,0,411697935360000,,
123,,,0.03159377236576613,3320144640000,0,411697935360000,0.8782650232315063,0.6889111399650574
124,0.8712280988693237,0.6953999996185303,0.030865828381745543,3320144640000,0,415018080000000,,
124,,,0.030865828381745543,3320144640000,0,415018080000000,0.8775288462638855,0.6907777786254883
125,0.9173123240470886,0.6841999888420105,0.03014260546826098,3320144640000,0,418338224640000,,
125,,,0.03014260546826098,3320144640000,0,418338224640000,0.8764190077781677,0.6916221976280212
126,0.9456745982170105,0.6736000180244446,0.02942428206974458,3320144640000,0,421658369280000,,
126,,,0.02942428206974458,3320144640000,0,421658369280000,0.8785061836242676,0.6896222233772278
127,0.8692206144332886,0.703000009059906,0.028711035421746387,3320144640000,0,424978513920000,,
127,,,0.028711035421746387,3320144640000,0,424978513920000,0.8681243658065796,0.6925110816955566
128,0.9314984083175659,0.675599992275238,0.02800304150720426,3320144640000,0,428298658560000,,
128,,,0.02800304150720426,3320144640000,0,428298658560000,0.8730573654174805,0.6932666897773743
129,0.9366302490234375,0.676800012588501,0.02730047501302268,3320144640000,0,431618803200000,,
129,,,0.02730047501302268,3320144640000,0,431618803200000,0.8792604207992554,0.6907333135604858
130,0.9437277317047119,0.6815999746322632,0.026603509286971357,3320144640000,0,434938947840000,,
130,,,0.026603509286971357,3320144640000,0,434938947840000,0.8519232869148254,0.6982666850090027
131,0.9076943397521973,0.6872000098228455,0.025912316294914244,3320144640000,0,438259092480000,,
131,,,0.025912316294914244,3320144640000,0,438259092480000,0.8495289087295532,0.7004666924476624
132,0.9012487530708313,0.6980000138282776,0.025227066578379632,3320144640000,0,441579237120000,,
132,,,0.025227066578379632,3320144640000,0,441579237120000,0.8450250029563904,0.7017777562141418
133,0.8931220769882202,0.701200008392334,0.024547929212481445,3320144640000,0,444899381760000,,
133,,,0.024547929212481445,3320144640000,0,444899381760000,0.8483492136001587,0.6987777948379517
134,0.8468089699745178,0.7093999981880188,0.02387507176420257,3320144640000,0,448219526400000,,
134,,,0.02387507176420257,3320144640000,0,448219526400000,0.8359466791152954,0.7053555846214294
135,0.9249847531318665,0.6944000124931335,0.023208660251050166,3320144640000,0,451539671040000,,
135,,,0.023208660251050166,3320144640000,0,451539671040000,0.8366135358810425,0.7049999833106995
136,0.8494447469711304,0.7081999778747559,0.022548859100093414,3320144640000,0,454859815680000,,
136,,,0.022548859100093414,3320144640000,0,454859815680000,0.8227726817131042,0.7111999988555908
137,0.8819141387939453,0.6923999786376953,0.021895831107393474,3320144640000,0,458179960320000,,
137,,,0.021895831107393474,3320144640000,0,458179960320000,0.8244064450263977,0.7097777724266052
138,0.8520414233207703,0.7084000110626221,0.02124973739783608,3320144640000,0,461500104960000,,
138,,,0.02124973739783608,3320144640000,0,461500104960000,0.8190861940383911,0.7122666835784912
139,0.9022383689880371,0.6922000050544739,0.02061073738537636,3320144640000,0,464820249600000,,
139,,,0.02061073738537636,3320144640000,0,464820249600000,0.8202250003814697,0.7099111080169678
140,0.8648083209991455,0.6973999738693237,0.019978988733705814,3320144640000,0,468140394240000,,
140,,,0.019978988733705814,3320144640000,0,468140394240000,0.8144262433052063,0.7128221988677979
141,0.8518074154853821,0.7071999907493591,0.01935464731735118,3320144640000,0,471460538880000,,
141,,,0.01935464731735118,3320144640000,0,471460538880000,0.8040823936462402,0.7173110842704773
142,0.9286423921585083,0.6783999800682068,0.018737867183214747,3320144640000,0,474780683520000,,
142,,,0.018737867183214747,3320144640000,0,474780683520000,0.8113956451416016,0.7145110964775085
143,0.8727371096611023,0.7071999907493591,0.01812880051256552,3320144640000,0,478100828160000,,
143,,,0.01812880051256552,3320144640000,0,478100828160000,0.7977622151374817,0.7174666523933411
144,0.8776838183403015,0.7013999819755554,0.017527597583490827,3320144640000,0,481420972800000,,
144,,,0.017527597583490827,3320144640000,0,481420972800000,0.797554075717926,0.7182222008705139
145,0.869371771812439,0.7081999778747559,0.01693440673381742,3320144640000,0,484741117440000,,
145,,,0.01693440673381742,3320144640000,0,484741117440000,0.7963911294937134,0.7199777960777283
146,0.8246963024139404,0.7178000211715698,0.016349374324511334,3320144640000,0,488061262080000,,
146,,,0.016349374324511334,3320144640000,0,488061262080000,0.788414478302002,0.7243555784225464
147,0.8267130851745605,0.7192000150680542,0.01577264470356557,3320144640000,0,491381406720000,,
147,,,0.01577264470356557,3320144640000,0,491381406720000,0.7857022285461426,0.721488893032074
148,0.8409317135810852,0.7071999907493591,0.01520436017038429,3320144640000,0,494701551360000,,
148,,,0.01520436017038429,3320144640000,0,494701551360000,0.773536205291748,0.7273777723312378
149,0.8456799983978271,0.7139999866485596,0.014644660940672632,3320144640000,0,498021696000000,,
149,,,0.014644660940672632,3320144640000,0,498021696000000,0.7674466967582703,0.7311111092567444
150,0.8437255024909973,0.7170000076293945,0.01409368511184057,3320144640000,0,501341840640000,,
150,,,0.01409368511184057,3320144640000,0,501341840640000,0.7707723379135132,0.727222204208374
151,0.8312350511550903,0.7107999920845032,0.013551568628929438,3320144640000,0,504661985280000,,
151,,,0.013551568628929438,3320144640000,0,504661985280000,0.769866406917572,0.7281777858734131
152,0.8308819532394409,0.7149999737739563,0.013018445251069516,3320144640000,0,507982129920000,,
152,,,0.013018445251069516,3320144640000,0,507982129920000,0.7615559101104736,0.7318221926689148
153,0.8382224440574646,0.7239999771118164,0.012494446518477026,3320144640000,0,511302274560000,,
153,,,0.012494446518477026,3320144640000,0,511302274560000,0.7630940675735474,0.731688916683197
154,0.8677160143852234,0.7088000178337097,0.011979701719998459,3320144640000,0,514622419200000,,
154,,,0.011979701719998459,3320144640000,0,514622419200000,0.7521007657051086,0.7358444333076477
