epoch,val_loss,val_acc,lr,train_flops,val_flops,cumulative_flops,train_loss,train_acc
0,2.3106422424316406,0.078125,0.1,0,0,0,,
0,1.9425663948059082,0.27160000801086426,0.09999383162408304,3320144640000,0,3320144640000,,
0,,,0.09999383162408304,3320144640000,0,3320144640000,2.0595510005950928,0.2231111079454422
1,1.875369906425476,0.3050000071525574,0.09997532801828658,3320144640000,0,6640289280000,,
1,,,0.09997532801828658,3320144640000,0,6640289280000,1.909981608390808,0.2856888771057129
2,1.7741591930389404,0.3336000144481659,0.09994449374809851,3320144640000,0,9960433920000,,
2,,,0.09994449374809851,3320144640000,0,9960433920000,1.8338189125061035,0.31682223081588745
3,1.6939618587493896,0.36160001158714294,0.09990133642141359,3320144640000,0,13280578560000,,
3,,,0.09990133642141359,3320144640000,0,13280578560000,1.7692886590957642,0.3393999934196472
4,1.6056389808654785,0.4074000120162964,0.09984586668665642,3320144640000,0,16600723200000,,
4,,,0.09984586668665642,3320144640000,0,16600723200000,1.7056031227111816,0.36828887462615967
5,1.5679501295089722,0.41280001401901245,0.09977809823015402,3320144640000,0,19920867840000,,
5,,,0.09977809823015402,3320144640000,0,19920867840000,1.6666767597198486,0.3807777762413025
6,1.5501736402511597,0.42500001192092896,0.09969804777275901,3320144640000,0,23241012480000,,
6,,,0.09969804777275901,3320144640000,0,23241012480000,1.6094000339508057,0.4030666649341583
7,1.580686330795288,0.4251999855041504,0.09960573506572391,3320144640000,0,26561157120000,,
7,,,0.09960573506572391,3320144640000,0,26561157120000,1.5860280990600586,0.4146888852119446
8,1.5281648635864258,0.4212000072002411,0.09950118288582789,3320144640000,0,29881301760000,,
8,,,0.09950118288582789,3320144640000,0,29881301760000,1.5716972351074219,0.4195111095905304
9,1.5440292358398438,0.42660000920295715,0.09938441702975691,3320144640000,0,33201446400000,,
9,,,0.09938441702975691,3320144640000,0,33201446400000,1.5527317523956299,0.4272444546222687
10,1.5226062536239624,0.43720000982284546,0.09925546630773871,3320144640000,0,36521591040000,,
10,,,0.09925546630773871,3320144640000,0,36521591040000,1.5328826904296875,0.4347333312034607
11,1.4885245561599731,0.45100000500679016,0.09911436253643445,3320144640000,0,39841735680000,,
11,,,0.09911436253643445,3320144640000,0,39841735680000,1.5105475187301636,0.4474666714668274
12,1.4758440256118774,0.4575999975204468,0.0989611405310883,3320144640000,0,43161880320000,,
12,,,0.0989611405310883,3320144640000,0,43161880320000,1.4892438650131226,0.4521111249923706
13,1.4575875997543335,0.4675999879837036,0.09879583809693739,3320144640000,0,46482024960000,,
13,,,0.09879583809693739,3320144640000,0,46482024960000,1.490020990371704,0.45366665720939636
14,1.4402514696121216,0.4690000116825104,0.09861849601988384,3320144640000,0,49802169600000,,
14,,,0.09861849601988384,3320144640000,0,49802169600000,1.4676451683044434,0.46328890323638916
15,1.4250409603118896,0.4814000129699707,0.09842915805643157,3320144640000,0,53122314240000,,
15,,,0.09842915805643157,3320144640000,0,53122314240000,1.4489219188690186,0.47048887610435486
16,1.4098519086837769,0.47200000286102295,0.09822787092288993,3320144640000,0,56442458880000,,
16,,,0.09822787092288993,3320144640000,0,56442458880000,1.4472951889038086,0.46939998865127563
17,1.4279717206954956,0.47380000352859497,0.09801468428384717,3320144640000,0,59762603520000,,
17,,,0.09801468428384717,3320144640000,0,59762603520000,1.44162118434906,0.47191110253334045
18,1.3931493759155273,0.48399999737739563,0.09778965073991652,3320144640000,0,63082748160000,,
