epoch,val_loss,val_acc,lr,train_flops,val_flops,cumulative_flops,train_loss,train_acc
0,3.075551986694336,0.1015625,0.1,0,0,0,,
0,2.3031585216522217,0.09300000220537186,0.09999383162408304,3320144640000,0,3320144640000,,
0,,,0.09999383162408304,3320144640000,0,3320144640000,2.3833250999450684,0.0997999981045723
1,2.3036680221557617,0.09300000220537186,0.09997532801828658,3320144640000,0,6640289280000,,
1,,,0.09997532801828658,3320144640000,0,6640289280000,2.303522825241089,0.099711112678051
2,2.303832530975342,0.0957999974489212,0.09994449374809851,3320144640000,0,9960433920000,,
2,,,0.09994449374809851,3320144640000,0,9960433920000,2.3035874366760254,0.0989999994635582
3,2.4039928913116455,0.12399999797344208,0.09990133642141359,3320144640000,0,13280578560000,,
3,,,0.09990133642141359,3320144640000,0,13280578560000,2.30035662651062,0.10562222450971603
4,2.103621006011963,0.1817999929189682,0.09984586668665642,3320144640000,0,16600723200000,,
4,,,0.09984586668665642,3320144640000,0,16600723200000,2.106485366821289,0.19286666810512543
5,1.972036361694336,0.2508000135421753,0.09977809823015402,3320144640000,0,19920867840000,,
5,,,0.09977809823015402,3320144640000,0,19920867840000,2.0167832374572754,0.21957777440547943
6,1.8450539112091064,0.29440000653266907,0.09969804777275901,3320144640000,0,23241012480000,,
6,,,0.09969804777275901,3320144640000,0,23241012480000,1.9357383251190186,0.25806665420532227
7,1.726220726966858,0.3458000123500824,0.09960573506572391,3320144640000,0,26561157120000,,
7,,,0.09960573506572391,3320144640000,0,26561157120000,1.8308427333831787,0.3093111217021942
8,1.7786015272140503,0.35600000619888306,0.09950118288582789,3320144640000,0,29881301760000,,
8,,,0.09950118288582789,3320144640000,0,29881301760000,1.7456923723220825,0.34264445304870605
9,1.672363042831421,0.3790000081062317,0.09938441702975691,3320144640000,0,33201446400000,,
9,,,0.09938441702975691,3320144640000,0,33201446400000,1.6799461841583252,0.37131109833717346
10,1.6402902603149414,0.39340001344680786,0.09925546630773871,3320144640000,0,36521591040000,,
10,,,0.09925546630773871,3320144640000,0,36521591040000,1.6463069915771484,0.39037778973579407
11,1.6154049634933472,0.4074000120162964,0.09911436253643445,3320144640000,0,39841735680000,,
