epoch,val_loss,val_acc,lr,train_flops,val_flops,cumulative_flops,train_loss,train_acc
0,2.302661895751953,0.10546875,0.1,0,0,0,,
0,1.9261300563812256,0.2793999910354614,0.09999383162408304,3320144640000,0,3320144640000,,
0,,,0.09999383162408304,3320144640000,0,3320144640000,2.049468517303467,0.22562222182750702
1,1.8210898637771606,0.33000001311302185,0.09997532801828658,3320144640000,0,6640289280000,,
1,,,0.09997532801828658,3320144640000,0,6640289280000,1.8848477602005005,0.29366666078567505
2,1.7550369501113892,0.3529999852180481,0.09994449374809851,3320144640000,0,9960433920000,,
2,,,0.09994449374809851,3320144640000,0,9960433920000,1.7927968502044678,0.3305777907371521
3,1.6557598114013672,0.37779998779296875,0.09990133642141359,3320144640000,0,13280578560000,,
3,,,0.09990133642141359,3320144640000,0,13280578560000,1.7301536798477173,0.35295554995536804
4,1.6783655881881714,0.38359999656677246,0.09984586668665642,3320144640000,0,16600723200000,,
4,,,0.09984586668665642,3320144640000,0,16600723200000,1.6488914489746094,0.3861333429813385
5,1.609264612197876,0.40459999442100525,0.09977809823015402,3320144640000,0,19920867840000,,
5,,,0.09977809823015402,3320144640000,0,19920867840000,1.6194981336593628,0.3998222351074219
6,1.5693188905715942,0.4302000105381012,0.09969804777275901,3320144640000,0,23241012480000,,
6,,,0.09969804777275901,3320144640000,0,23241012480000,1.591773271560669,0.4117777645587921
7,1.5423542261123657,0.44600000977516174,0.09960573506572391,3320144640000,0,26561157120000,,
7,,,0.09960573506572391,3320144640000,0,26561157120000,1.5604524612426758,0.42428889870643616
8,1.5305205583572388,0.46140000224113464,0.09950118288582789,3320144640000,0,29881301760000,,
8,,,0.09950118288582789,3320144640000,0,29881301760000,1.5379729270935059,0.4349111020565033
9,1.5024808645248413,0.4650000035762787,0.09938441702975691,3320144640000,0,33201446400000,,
9,,,0.09938441702975691,3320144640000,0,33201446400000,1.5139576196670532,0.44697776436805725
10,1.5329786539077759,0.4569999873638153,0.09925546630773871,3320144640000,0,36521591040000,,
10,,,0.09925546630773871,3320144640000,0,36521591040000,1.4960837364196777,0.4532444477081299
11,1.4601017236709595,0.4796000123023987,0.09911436253643445,3320144640000,0,39841735680000,,
11,,,0.09911436253643445,3320144640000,0,39841735680000,1.493108868598938,0.4524444341659546
12,1.492758870124817,0.47360000014305115,0.0989611405310883,3320144640000,0,43161880320000,,
12,,,0.0989611405310883,3320144640000,0,43161880320000,1.4683338403701782,0.4627777636051178
13,1.5159711837768555,0.4611999988555908,0.09879583809693739,3320144640000,0,46482024960000,,
13,,,0.09879583809693739,3320144640000,0,46482024960000,1.4462525844573975,0.4712222218513489
14,1.3898595571517944,0.4959999918937683,0.09861849601988384,3320144640000,0,49802169600000,,
14,,,0.09861849601988384,3320144640000,0,49802169600000,1.4357095956802368,0.47477778792381287
15,1.4054404497146606,0.4957999885082245,0.09842915805643157,3320144640000,0,53122314240000,,
15,,,0.09842915805643157,3320144640000,0,53122314240000,1.4370087385177612,0.47291111946105957
16,1.4656482934951782,0.4729999899864197,0.09822787092288993,3320144640000,0,56442458880000,,
16,,,0.09822787092288993,3320144640000,0,56442458880000,1.4117138385772705,0.4865555465221405
17,1.3739266395568848,0.5052000284194946,0.09801468428384717,3320144640000,0,59762603520000,,
17,,,0.09801468428384717,3320144640000,0,59762603520000,1.4012830257415771,0.4886888861656189
18,1.4124579429626465,0.49160000681877136,0.09778965073991652,3320144640000,0,63082748160000,,
18,,,0.09778965073991652,3320144640000,0,63082748160000,1.406638503074646,0.48622220754623413
19,1.3817336559295654,0.5117999911308289,0.0975528258147577,3320144640000,0,66402892800000,,
19,,,0.0975528258147577,3320144640000,0,66402892800000,1.3796770572662354,0.4957333207130432
20,1.3519597053527832,0.5174000263214111,0.09730426794137728,3320144640000,0,69723037440000,,
20,,,0.09730426794137728,3320144640000,0,69723037440000,1.3792327642440796,0.4962666630744934
21,1.3351366519927979,0.5264000296592712,0.09704403844771128,3320144640000,0,73043182080000,,
21,,,0.09704403844771128,3320144640000,0,73043182080000,1.3740824460983276,0.49880000948905945
22,1.3703871965408325,0.5184000134468079,0.09677220154149338,3320144640000,0,76363326720000,,
